date,mktrf,smb,hml,umd
20210910,-0.007600,-0.001000,0.000200,-0.002400
20210913,0.001400,-0.000500,0.013400,0.000100
20210914,-0.006600,-0.005100,-0.009600,-0.001200
20210915,0.008800,0.000200,0.006300,0.010400
20210916,-0.000300,0.000400,-0.005500,-0.001100
20210917,-0.007200,0.010000,-0.000600,-0.007300
20210920,-0.018700,-0.005800,0.002300,-0.006800
20210921,0.000500,0.004500,-0.006700,0.001500
20210922,0.010000,0.001700,0.005300,0.013000
20210923,0.012800,0.003600,0.009200,0.010900
20210924,0.000800,-0.004700,0.007000,0.002400
20210927,-0.001000,0.012500,0.024300,0.006100
20210928,-0.021800,-0.004400,0.017600,-0.006200
20210929,0.000300,-0.003000,0.008100,-0.005000
20210930,-0.010200,0.003200,-0.007800,-0.001100
20211001,0.011000,0.004000,0.005000,0.006300
20211004,-0.014300,-0.000300,0.023300,0.000700
20211005,0.010500,-0.005200,-0.000700,0.006700
20211006,0.003300,-0.008700,-0.004800,-0.008500
20211007,0.010100,0.005300,-0.001700,0.006300
20211008,-0.002800,-0.006000,0.011200,0.000300
20211011,-0.007200,0.003200,-0.002800,0.000600
20211012,-0.000600,0.006300,-0.004400,-0.000200
20211013,0.004300,0.001400,-0.010600,-0.004400
20211014,0.016500,-0.003400,-0.002700,0.001100
20211015,0.006300,-0.012000,0.003000,0.001300
20211018,0.004100,-0.002500,-0.000100,0.013900
20211019,0.007100,-0.004900,-0.002200,-0.007100
20211020,0.003400,-0.000200,0.011800,0.000800
20211021,0.003700,0.002100,-0.009500,0.000300
20211022,-0.002500,-0.002400,0.010100,0.003100
20211025,0.005800,0.004900,-0.001500,0.012400
20211026,0.000400,-0.007000,-0.003100,-0.002100
20211027,-0.007600,-0.007400,-0.011800,-0.000800
20211028,0.011400,0.008700,-0.004900,0.007100
20211029,0.002200,0.002000,-0.008300,0.005500
20211101,0.005100,0.020200,0.004400,0.010500
20211102,0.002400,-0.002900,-0.005400,-0.000100
20211103,0.008000,0.014500,-0.001300,-0.002800
20211104,0.003900,-0.000200,-0.013700,-0.005000
20211105,0.003800,0.006800,0.012000,0.007800
20211108,0.001800,0.000200,0.000600,0.005000
20211109,-0.003500,-0.001800,0.004500,-0.009000
20211110,-0.010700,-0.006500,0.009300,-0.009100
20211111,0.002400,0.005400,0.003300,0.010100
20211112,0.007400,-0.003200,-0.009100,-0.002100
20211115,-0.000200,-0.005400,0.007000,-0.002000
20211116,0.005000,0.000400,-0.007100,0.003200
20211117,-0.004700,-0.005500,-0.002500,-0.000200
20211118,0.000600,-0.005700,-0.000700,0.009300
20211119,-0.002000,-0.001700,-0.012800,0.000200
20211122,-0.006100,-0.005500,0.027600,0.006200
20211123,-0.000400,-0.005200,0.017400,0.000400
20211124,0.003000,0.000300,-0.008700,0.001400
20211126,-0.022200,-0.012300,-0.009200,-0.006800
20211129,0.011100,-0.010200,-0.007800,0.012700
20211130,-0.019500,0.005200,-0.011300,-0.001400
20211201,-0.016100,-0.008000,0.011100,-0.003100
20211202,0.015100,0.007200,0.012600,-0.002600
20211203,-0.012100,-0.011300,0.010700,-0.012100
20211206,0.011900,0.007600,0.006200,-0.009700
20211207,0.022200,0.002000,-0.017900,0.009800
20211208,0.004700,0.006500,-0.008300,-0.005100
20211209,-0.010700,-0.013700,0.015700,-0.000600
20211210,0.007000,-0.008300,0.005000,0.007500
20211213,-0.010400,-0.003000,-0.009900,-0.019100
20211214,-0.007600,-0.006700,0.016400,-0.002900
20211215,0.016200,0.003800,-0.019100,0.004800
20211216,-0.012000,-0.016000,0.027800,-0.011400
20211217,-0.006500,0.018900,-0.023200,-0.015900
20211220,-0.012700,-0.001500,-0.004100,-0.003600
20211221,0.020600,0.008100,0.001900,0.005900
20211222,0.009700,0.002600,-0.003600,0.009500
20211223,0.007100,0.003500,-0.004800,0.000900
20211227,0.012200,-0.001100,0.003000,0.019300
20211228,-0.002700,-0.006000,0.008100,-0.005300
20211229,0.000600,-0.000700,0.001700,0.004200
20211230,-0.001500,0.001000,-0.004000,-0.010500
20211231,-0.003100,0.000400,0.005300,0.004300
